transaction_id,timestamp,amount,merchant_id,user_id,latitude,longitude,hour,day_of_week,transaction_type,is_fraud,amount_log,is_weekend,is_night
TXN00003320,2026-01-13 18:18:17.689964,317.89286371254275,M9871,U34644,-17.00757049962931,114.68354385532245,18,1,online,0,5.764855195943557,0,0
TXN00004898,2025-12-24 00:12:45.689964,297.4042541304098,M3806,U70270,-55.963526309319526,132.09930228447524,0,2,in-store,0,5.698449124697185,0,1
TXN00000993,2026-01-08 17:39:22.689964,72.48774491894126,M7713,U29970,-8.611064602351703,-28.81432359857078,17,3,online,0,4.297118656520115,0,0
TXN00001744,2026-01-01 08:12:59.689964,1.2930242562726089,M5857,U85222,17.089189018918944,40.19124018095005,8,3,atm,0,0.8298715822204309,0,0
TXN00007899,2025-12-19 09:47:01.689964,25.203772310953138,M9494,U71145,4.959611306250167,174.430300828575,9,4,in-store,0,3.265903381736823,0,0
TXN00002783,2026-01-02 21:18:43.689964,318.9234837568968,M3156,U10195,-66.19677760608155,51.805101396888915,21,4,online,0,5.768081853941942,0,0
TXN00005482,2025-12-20 18:41:17.689964,93.21532847034949,M4907,U81220,-12.013818535939848,160.00114753379717,18,5,in-store,0,4.545582890959603,1,0
TXN00000177,2026-01-10 10:03:25.689964,52.151694595584445,M4856,U42047,57.185876132569064,135.57878476626922,10,5,in-store,0,3.9731499875456313,1,0
TXN00001503,2026-01-08 16:43:06.689964,100.48427456784623,M2751,U32709,-58.84884914387311,-117.08009860923036,16,3,in-store,0,4.619903856112846,0,0
TXN00009609,2025-12-30 06:18:43.689964,227.36020702056516,M2203,U77719,66.45915578991594,-92.49915894936682,6,1,online,0,5.430924237649182,0,1
TXN00004766,2026-01-13 07:05:19.689964,74.7546474862643,M9807,U21243,42.56132137556409,15.364125824930142,7,1,online,0,4.327499795461447,0,0
TXN00005310,2026-01-10 02:18:43.689964,49.78438059384002,M1861,U25763,-30.40896121291889,55.70431522765708,2,5,online,0,3.927588838681071,1,1
TXN00008076,2026-01-06 09:58:17.689964,167.70999536622725,M6619,U52605,-64.47878812838891,119.46332269592182,9,1,online,0,5.128181237151979,0,0
TXN00006437,2025-12-21 16:05:12.689964,73.76304208508154,M3642,U15646,-35.93796691470994,7.580148707601836,16,6,online,0,4.314323673106221,1,0
TXN00008084,2026-01-09 03:52:07.689964,41.00668412751662,M5794,U27538,79.1172811855113,31.549145287755152,3,4,in-store,0,3.737828751514257,0,1
TXN00009194,2026-01-05 12:05:11.689964,32.932645411802945,M9939,U20400,-28.620769903984353,25.08196805243213,12,0,in-store,0,3.524377542506166,0,0
TXN00003894,2026-01-02 17:16:19.689964,77.48092212798329,M8149,U74476,30.772446132653613,136.2929066835381,17,4,in-store,0,4.362855565034961,0,0
TXN00003267,2025-12-20 18:54:57.689964,30.617688098581723,M9438,U89504,-72.55287892063215,-132.53263136760086,18,5,in-store,0,3.453716713946414,1,0
TXN00002611,2025-12-25 10:35:24.689964,55.61196205872392,M2853,U11673,56.97595774209685,-33.2992867561137,10,3,in-store,0,4.0362203066728926,0,0
TXN00007844,2025-12-19 04:47:46.689964,74.11475406818148,M3967,U58211,68.66485018081937,-26.37938714350895,4,4,online,0,4.3190169984383555,0,1
TXN00003658,2025-12-30 08:51:54.689964,69.62201682013767,M7558,U74898,-3.7015039692841327,50.548598178172654,8,1,in-store,0,4.257341948859619,0,0
TXN00007388,2025-12-24 17:07:51.689964,62.61168672144512,M5988,U37840,-9.291556817409955,-167.53218549707103,17,2,online,0,4.152797206947315,0,0
TXN00000029,2025-12-27 09:58:55.689964,171.88996502597246,M3059,U99603,43.02726974972197,106.687313879827,9,5,online,0,5.152655351826031,1,0
TXN00007200,2025-12-15 14:31:06.689964,79.58012841943813,M8508,U63864,33.72078627881078,-155.71978265618617,14,0,online,0,4.389252073450664,0,0
TXN00000567,2026-01-07 23:17:49.689964,68.37471706558064,M7485,U48587,51.003252022363995,101.58602231275557,23,2,online,0,4.2395224937243094,0,1
TXN00001994,2026-01-08 08:11:57.689964,298.03142947724854,M8054,U13654,64.77745501264832,54.99530275387579,8,3,atm,0,5.700548683174983,0,0
TXN00003447,2025-12-28 23:57:39.689964,108.83221864116453,M6195,U70332,-1.4564673603238845,55.17896834312026,23,6,online,0,4.698953916280595,1,1
TXN00006509,2026-01-08 05:19:40.689964,86.28689421930075,M8130,U42605,-21.842735174574088,73.38788843359836,5,3,online,0,4.469200328085643,0,1
TXN00006519,2025-12-24 23:17:49.689964,23.57134654415621,M1586,U41128,75.69413596909536,169.6909889284292,23,2,online,0,3.2015809894333436,0,1
TXN00009726,2025-12-25 01:21:56.689964,26.51460487738586,M2835,U87565,27.758077022989255,-28.177607779549874,1,3,online,0,3.314716950146423,0,1
TXN00007508,2026-01-06 02:51:57.689964,103.95251161203068,M6735,U85843,-53.449547544005874,150.30148700183668,2,1,online,0,4.653507977490824,0,1
TXN00002279,2026-01-06 03:05:51.689964,104.81330434519724,M8606,U21829,-27.195084868241956,-154.41779706354458,3,1,online,0,4.661676261472942,0,1
TXN00002201,2025-12-20 16:06:31.689964,8.239193498854972,M3957,U21342,32.20717853886765,38.86777747465456,16,5,online,0,2.2234545981704468,1,0
TXN00008378,2025-12-24 05:54:25.689964,7.41445595538491,M4904,U14682,14.321969271700056,-157.6327733287608,5,2,in-store,0,2.129951173786255,0,1
TXN00000295,2026-01-13 09:35:37.689964,55.678569853310535,M4777,U73674,63.935245115456155,23.175208891055547,9,1,online,0,4.0373961825583216,0,0
TXN00008272,2026-01-09 09:27:15.689964,157.68253786978462,M5424,U66944,33.83692272135913,-79.47801529000995,9,4,in-store,0,5.0669055891518635,0,0
TXN00007099,2025-12-29 23:31:19.689964,95.62629217187637,M6914,U33232,-62.73541975313551,110.51566137198898,23,0,in-store,0,4.57085087987769,0,1
TXN00007865,2026-01-12 07:03:11.689964,104.38180164338549,M2604,U21201,-30.05198263319692,-58.478119048023686,7,0,atm,0,4.657589961269891,0,0
TXN00001471,2026-01-01 10:26:25.689964,61.632117581214686,M6350,U79102,-78.87523687630441,-62.180531646021365,10,3,in-store,0,4.137278206938356,0,0
TXN00004912,2025-12-27 15:22:32.689964,111.34445292542866,M5006,U32206,-67.92300782551004,162.20752304358797,15,5,online,0,4.72156962425204,1,0
TXN00000051,2025-12-26 19:24:52.689964,54.95985590616813,M4026,U83366,24.794219924229182,52.93945976615257,19,4,in-store,0,4.024634574850579,0,0
TXN00009882,2026-01-01 10:08:06.689964,1619.7998641734457,M6931,U74548,39.728562776882484,147.81359970921022,10,3,in-store,1,7.3906750496922475,0,0
TXN00000638,2025-12-22 04:21:03.689964,354.66104122516253,M6587,U14180,-8.563160435992998,-148.14436912820887,4,0,in-store,0,5.873978145897021,0,1
TXN00009501,2025-12-20 07:19:56.689964,100.99821488776261,M6913,U52457,-7.863136328843126,35.91361004934245,7,5,online,0,4.6249553120307585,1,0
TXN00004918,2026-01-08 09:12:45.689964,95.27194765256534,M3513,U18274,3.779302677447049,126.53174656888552,9,3,in-store,0,4.567176974732682,0,0
TXN00002281,2025-12-30 14:22:17.689964,44.31495337221803,M8259,U87813,-17.583984626580445,177.36586275011751,14,1,online,0,3.8136370745360737,0,0
TXN00004717,2026-01-11 09:51:34.689964,5.022577161496542,M5867,U83100,-31.108150344862096,118.54241846820901,9,6,online,0,1.7955152676284738,1,0
TXN00002831,2026-01-13 12:14:44.689964,58.23113068750958,M3979,U61099,-11.527201956822466,10.737375988965596,12,1,online,0,4.081447259883968,0,0
TXN00007089,2026-01-03 17:39:56.689964,169.01073000851545,M9254,U92206,-86.4550940078123,152.29317494739837,17,5,in-store,0,5.135861552755573,1,0
TXN00005480,2025-12-31 01:17:40.689964,48.81170135651644,M4079,U17949,-49.62169463108491,-19.107557333940065,1,2,online,0,3.9082499234285075,0,1
TXN00002341,2025-12-29 21:31:15.689964,28.031365883661906,M9550,U88214,-8.592702745750486,139.72007078057192,21,0,atm,0,3.3683768276931,0,0
TXN00000157,2025-12-27 07:19:22.689964,33.156929871566064,M7626,U40097,87.84980292519168,152.06079740059187,7,5,online,0,3.5309654899272185,1,0
TXN00009969,2025-12-19 05:56:33.689964,2978.0721380689574,M8903,U37696,-73.93914017748668,162.73880801637154,5,4,online,1,7.999367167951799,0,1
TXN00004249,2025-12-26 22:27:05.689964,38.55063608723806,M2048,U20771,-30.70978347289161,-147.76736503577808,22,4,online,0,3.6775817772003374,0,1
TXN00007199,2025-12-20 15:20:39.689964,61.5462972152504,M9632,U89892,5.398098804901551,-90.12186930623727,15,5,online,0,4.135907037962462,1,0
TXN00008055,2026-01-12 18:16:08.689964,70.34441739051618,M4136,U71585,13.399376977151888,140.38764638996383,18,0,in-store,0,4.267519098262101,0,0
TXN00004308,2025-12-22 12:20:09.689964,79.59308523429995,M8940,U13090,2.28863234129345,-56.398549674621705,12,0,online,0,4.389412854694594,0,0
TXN00003442,2026-01-04 08:24:51.689964,103.57912937090674,M7486,U44117,-54.494500008470496,-68.89878303388397,8,6,online,0,4.649944003719659,1,0
TXN00002610,2025-12-19 12:41:12.689964,97.68016963125147,M7970,U85968,-55.71597177038697,-41.98193613815215,12,4,in-store,0,4.591884010663038,0,0
TXN00004123,2026-01-10 12:53:44.689964,69.60880329925239,M8205,U23546,88.03734794224607,130.8070580280296,12,5,in-store,0,4.257154829349689,1,0
TXN00009697,2025-12-21 19:57:19.689964,23.358086183847597,M8740,U58261,5.404396594890073,99.00740673554452,19,6,online,0,3.192863875873931,1,0
TXN00002156,2025-12-31 22:55:44.689964,52.34378155920181,M1118,U93850,-61.368508688727,67.81235814692135,22,2,online,0,3.976757411614022,0,1
TXN00006109,2026-01-04 19:26:40.689964,166.2402134203161,M4261,U98665,-50.13092658080871,-15.525172083224248,19,6,online,0,5.119431182619553,1,0
TXN00002845,2025-12-24 20:47:35.689964,59.70192186784279,M6792,U66408,-73.69145711903556,-56.065845230422994,20,2,online,0,4.105975359307934,0,0
TXN00004566,2025-12-28 03:42:37.689964,33.178993023174755,M3409,U23872,-65.01905746078862,-109.66123273865698,3,6,online,0,3.5316112162579887,1,1
TXN00005572,2025-12-28 07:10:31.689964,94.5106150014702,M1236,U91728,-12.49849711056578,52.32666700184183,7,6,atm,0,4.559237393157631,1,0
TXN00001033,2025-12-17 17:17:40.689964,94.0837798203728,M4020,U44568,-9.742078455328311,91.25947353103254,17,2,in-store,0,4.55475839580755,0,0
TXN00006563,2026-01-05 02:37:41.689964,35.077490903806066,M6599,U75827,60.99594583759131,40.35563484556096,2,0,online,0,3.5856691501987887,0,1
TXN00001528,2025-12-25 09:49:11.689964,255.77046688770494,M3184,U59964,33.64379616297839,-49.50144765929721,9,3,online,0,5.548182560870934,0,0
TXN00005882,2025-12-23 06:37:33.689964,60.070779440359644,M2325,U16256,-51.914910078811445,-5.70756584045094,6,1,in-store,0,4.112033510218271,0,1
TXN00009210,2026-01-02 12:27:59.689964,157.25870313445242,M6605,U20163,66.65003927417533,44.41748704888488,12,4,in-store,0,5.064231055622339,0,0
TXN00005944,2026-01-05 00:42:50.689964,93.2312313337886,M1179,U81934,77.7517287036328,-17.343534498949055,0,0,in-store,0,4.545751669455676,0,1
TXN00009296,2025-12-19 19:17:50.689964,63.0235669436039,M5558,U42445,-47.430633677770146,153.372720864842,19,4,online,0,4.1592512490721685,0,0
TXN00004748,2026-01-01 05:06:46.689964,136.5312620597914,M6089,U91956,-36.1223803549375,14.446368743368197,5,3,atm,0,4.923851251699006,0,1
TXN00005191,2025-12-17 19:24:05.689964,90.48454712385755,M8840,U56717,-86.15500670679167,-154.77996217480194,19,2,in-store,0,4.516170074126718,0,0
TXN00004225,2025-12-23 03:07:13.689964,83.0707091974071,M2666,U35401,-84.01674150241018,-93.34770346331818,3,1,in-store,0,4.431658220908069,0,1
TXN00006901,2025-12-24 11:22:43.689964,89.02463137238824,M8106,U74086,-24.32868232184579,48.75602891649436,11,2,online,0,4.500083314801627,0,0
TXN00008194,2026-01-09 14:04:47.689964,105.11125254165069,M1924,U88017,35.740984524344455,-78.84960123306014,14,4,in-store,0,4.664488095996875,0,0
TXN00008993,2026-01-11 17:55:48.689964,73.34148925476664,M7965,U76906,-39.761136802880074,-54.773079860801005,17,6,online,0,4.308669197689253,1,0
TXN00008409,2026-01-13 02:09:05.689964,38.11569825671672,M6539,U85535,-37.26842920362119,-5.60160454857629,2,1,in-store,0,3.6665238763574037,0,1
TXN00000945,2025-12-27 22:36:15.689964,28.044476729832923,M2324,U82587,48.437476665354694,128.33196978363253,22,5,online,0,3.3688283354389625,1,1
TXN00001999,2025-12-22 20:56:45.689964,90.73111641426823,M6508,U71372,-62.33514187141891,-57.44139618842635,20,0,in-store,0,4.51886165010343,0,0
TXN00001788,2025-12-21 10:41:31.689964,31.56073697858181,M5566,U67762,66.81535869931332,131.4789024679423,10,6,online,0,3.483107175355512,1,0
TXN00000565,2026-01-02 15:51:29.689964,69.86843441404875,M5152,U49760,34.99649091425674,-1.1321430091173283,15,4,in-store,0,4.260825121623574,0,0
TXN00008592,2026-01-08 13:15:17.689964,144.85075749887844,M4948,U59876,-55.73787267536671,42.682904077335905,13,3,atm,0,4.982583889984703,0,0
TXN00007985,2026-01-09 16:00:46.689964,55.63480195614369,M9849,U22204,35.564563612715816,141.90758951004847,16,4,online,0,4.036623671800862,0,0
TXN00007754,2025-12-20 02:37:33.689964,96.1107427255803,M3698,U20027,73.05209683715634,-109.35041796165835,2,5,online,0,4.57585200486844,1,1
TXN00004922,2026-01-02 18:33:18.689964,212.1301959002175,M5052,U69199,61.51687347839251,-99.9623911664109,18,4,online,0,5.361903227331068,0,0
TXN00005955,2026-01-11 14:30:56.689964,120.8536683005089,M8583,U33326,66.05028258621846,2.8974780492258105,14,6,online,0,4.8028208846694325,1,0
TXN00001156,2026-01-04 05:17:44.689964,129.73567768789215,M9754,U74115,-51.36344122136434,-48.038229154939415,5,6,in-store,0,4.873177557273172,1,1
TXN00005487,2025-12-29 01:47:09.689964,195.389963761567,M7194,U47158,44.955617818601155,-9.359034762680409,1,0,in-store,0,5.280102293604313,0,1
TXN00001401,2026-01-12 13:16:14.689964,39.57152847209158,M7557,U22487,-87.99897917981275,-167.00035968641058,13,0,online,0,3.7030665514431464,0,0
TXN00003622,2025-12-15 23:33:42.689964,21.61894710332263,M2347,U91857,30.14984153231744,141.1387751947778,23,0,online,0,3.1187879224482393,0,1
TXN00009812,2026-01-10 03:26:15.689964,882.5969808865327,M1087,U79422,40.11291119261429,83.68669143048947,3,5,online,1,6.784001054707319,1,1
TXN00004128,2025-12-15 03:04:00.689964,116.77961462676399,M7332,U78520,-16.93541823706417,-170.69718993407164,3,0,in-store,0,4.768815205535898,0,1
TXN00008463,2025-12-22 14:10:21.689964,159.52707883896625,M3795,U96781,-86.33809140943575,15.686029779345148,14,0,in-store,0,5.0784626438467875,0,0
TXN00009494,2026-01-10 01:31:03.689964,13.017506783496252,M3115,U60336,31.523837328579305,-143.69372367759775,1,5,online,0,2.6403070329461067,1,1
TXN00009437,2026-01-06 00:09:18.689964,46.45545680067617,M1083,U80011,47.576166917262356,118.91598893302887,0,1,in-store,0,3.8597915195118118,0,1
TXN00006103,2026-01-06 06:15:17.689964,127.22697529522307,M3995,U42769,-83.72199011144858,-124.82821356511835,6,1,online,0,4.853801938071656,0,1
TXN00006047,2025-12-29 14:04:03.689964,67.32347810845202,M9869,U72237,67.22156404194129,-157.99882955167342,14,0,in-store,0,4.224253457266049,0,0
TXN00002100,2025-12-16 12:54:57.689964,83.84303272523464,M5278,U45997,-49.03872098783657,20.526867591717803,12,1,in-store,0,4.440802875465358,0,0
TXN00005185,2025-12-22 11:47:37.689964,81.09815645776958,M4993,U66655,-67.11858557285247,73.56870634322945,11,0,in-store,0,4.407915561367896,0,0
TXN00006399,2025-12-18 23:34:14.689964,147.77639249184355,M9079,U57058,-63.4614414619442,-137.29742122325385,23,3,in-store,0,5.002444457203757,0,1
TXN00008218,2026-01-01 06:19:02.689964,25.50218697884735,M8154,U90832,30.023323553915304,-46.94169951928052,6,3,in-store,0,3.277227257090643,0,1
TXN00006830,2025-12-25 04:59:45.689964,26.886419747877817,M5472,U78509,23.196167153108334,-165.67948893682137,4,3,in-store,0,3.328139822939464,0,1
TXN00001046,2025-12-27 21:38:30.689964,59.528738255984194,M2328,U19644,-12.185861402844708,155.91424401789175,21,5,in-store,0,4.103118264749681,1,0
TXN00004102,2026-01-11 08:54:47.689964,131.04975347673383,M9266,U99056,34.16089520520801,153.92370306227565,8,6,online,0,4.883178771848054,1,0
TXN00000749,2025-12-26 00:39:18.689964,128.36686929082137,M3892,U16030,14.0771997536433,73.60888817853692,0,4,in-store,0,4.862652315983453,0,1
TXN00007002,2026-01-09 18:47:12.689964,105.97320210320342,M1756,U91884,-43.447429352435044,-170.96160977813616,18,4,online,0,4.672578355461047,0,0
TXN00000496,2025-12-25 08:43:26.689964,106.84044836606465,M9184,U45621,30.61922323000799,17.243136611649675,8,3,online,0,4.68065280485254,0,0
TXN00006882,2026-01-12 03:10:41.689964,106.8415084149371,M8387,U94095,-73.71833994173693,123.46730560084256,3,0,online,0,4.680662634593408,0,1
TXN00004976,2026-01-06 06:44:34.689964,98.11771847672587,M3235,U22540,-12.565088171772189,-34.0171949723254,6,1,online,0,4.596308219266686,0,1
TXN00002688,2025-12-25 15:05:07.689964,78.53116704039257,M5005,U93987,-9.408079857355077,-141.43266645568576,15,3,in-store,0,4.376148983077305,0,0
TXN00005541,2026-01-13 13:28:00.689964,57.518973985199565,M1968,U43448,-33.620950231795675,-28.92498831167407,13,1,online,0,4.069351043277779,0,0
TXN00003552,2026-01-01 04:00:47.689964,204.70865284028847,M5326,U56710,-67.22336098461263,-19.55890647365476,4,3,online,0,5.326460861113463,0,1
TXN00006190,2025-12-30 08:56:09.689964,138.28988644230543,M4099,U24020,42.88536784384621,80.32903993170436,8,1,atm,0,4.93655727543868,0,0
TXN00003056,2025-12-30 19:42:25.689964,49.75926257115342,M8033,U36464,-8.545549639910604,133.9633457959426,19,1,online,0,3.927094114985603,0,0
TXN00002149,2026-01-03 18:08:40.689964,73.3002328729832,M2650,U89247,-29.85160934751638,-109.06773700063741,18,5,online,0,4.308114085944686,1,0
TXN00002248,2025-12-31 06:49:12.689964,18.271107966264154,M3759,U66868,-14.544052219809132,108.11468469573009,6,2,online,0,2.9586069777253425,0,1
TXN00007453,2025-12-21 16:28:12.689964,206.35196645699853,M4548,U57284,52.284286972813135,6.079279291328447,16,6,in-store,0,5.334417670404346,1,0
TXN00007834,2026-01-09 04:09:13.689964,38.56073825594619,M9309,U64954,-73.1321135923045,-43.423203735015306,4,4,online,0,3.6778371682574873,0,1
TXN00005829,2025-12-27 15:36:09.689964,106.71549728736953,M9277,U94765,18.528492163596837,146.4932932814064,15,5,online,0,4.679493466915361,1,0
TXN00008746,2025-12-22 07:11:31.689964,126.7759153671143,M5349,U92350,11.78531196119502,-73.47196560577689,7,0,online,0,4.850278068527053,0,0
TXN00003797,2026-01-06 09:43:01.689964,134.19546833918014,M3564,U80930,22.159923765850124,-36.637472711547275,9,1,in-store,0,4.906721644845786,0,0
TXN00004216,2025-12-19 16:53:40.689964,31.961654033183372,M7442,U11462,40.96181548277454,-179.5097079221377,16,4,online,0,3.495344886827756,0,0
TXN00009396,2025-12-28 19:59:12.689964,104.923269107419,M3641,U95041,-52.5953025896426,97.8811647775675,19,6,in-store,0,4.6627149556419765,1,0
TXN00003146,2025-12-22 12:52:43.689964,25.352937980883215,M5358,U96505,18.107708808900625,160.30796560147348,12,0,in-store,0,3.271579767097634,0,0
TXN00003163,2026-01-04 04:50:37.689964,67.553138414555,M3698,U12257,87.20666696489639,63.64580760830023,4,6,online,0,4.227609187813056,1,1
TXN00003686,2026-01-13 04:24:00.689964,2.270654489289541,M8517,U36881,-19.323885269482517,96.33004831541848,4,1,in-store,0,1.184990114511726,0,1
TXN00008282,2026-01-04 06:45:58.689964,47.65922937534783,M8024,U23589,-1.2016815280761932,7.569870079056301,6,6,in-store,0,3.884841500307403,1,1
TXN00008397,2025-12-17 01:33:40.689964,19.12304225398686,M3120,U91366,-30.986157308129897,21.193665681716737,1,2,in-store,0,3.001865539267688,0,1
TXN00009273,2026-01-04 23:56:15.689964,22.20964096240606,M9890,U99397,-27.155926271093506,-145.80818402405606,23,6,online,0,3.14456775107605,1,1
TXN00005386,2026-01-03 21:59:29.689964,3.9406355011773204,M9237,U62220,1.597093264129711,155.98540532797966,21,5,online,0,1.5974939668889265,1,0
TXN00003828,2025-12-23 08:22:01.689964,151.4272368861961,M5771,U79635,83.66506557280712,-167.77538567371218,8,1,in-store,0,5.026687347009775,0,0
TXN00009507,2025-12-21 04:16:41.689964,228.27661038985715,M7401,U15533,38.93588530894283,41.57313559311888,4,6,online,0,5.434929180255723,1,1
TXN00007574,2026-01-01 15:33:54.689964,88.87464688246195,M2784,U72715,49.33103742898609,26.724657921838315,15,3,in-store,0,4.498415887048368,0,0
TXN00007486,2025-12-16 01:51:49.689964,181.6818245216868,M4246,U33418,71.74873138606307,-62.02396096839746,1,1,online,0,5.207745975795316,0,1
TXN00009657,2026-01-05 11:26:50.689964,90.98089945242278,M7590,U93695,-29.610590340432893,59.68194272275059,11,0,in-store,0,4.521580940846557,0,0
TXN00009222,2025-12-20 22:13:47.689964,10.668452300918577,M7680,U99530,17.505311448240974,-30.49833499940513,22,5,atm,0,2.4568888154741293,1,1
TXN00005999,2026-01-04 07:23:12.689964,90.39703419844064,M6153,U14391,4.025510611542501,-83.89101890205195,7,6,online,0,4.515213029338896,1,0
TXN00004964,2026-01-04 08:56:19.689964,14.705334800008377,M5627,U46501,80.56573195980732,-57.696226075789525,8,6,in-store,0,2.754000450815493,1,0
TXN00001978,2026-01-06 07:32:32.689964,41.00408859420055,M6410,U90497,-16.337088531456843,28.702314431501264,7,1,online,0,3.7377669610263755,0,0
TXN00009880,2026-01-10 23:13:46.689964,1327.8177615956015,M4976,U56650,73.84888006780903,100.78517814959378,23,5,in-store,1,7.1920449248530405,1,1
TXN00002818,2025-12-21 17:07:10.689964,42.98691366573934,M4677,U94545,43.40439276668468,158.95851684833008,17,6,online,0,3.7838921729934043,1,0
TXN00003888,2025-12-22 18:55:21.689964,36.474982021362806,M5837,U18596,-51.112759594755644,124.20621034806243,18,0,in-store,0,3.6236735642383877,0,0
TXN00004432,2026-01-04 21:35:57.689964,72.05572440566954,M4402,U45357,51.99023763453303,141.439202177276,21,6,online,0,4.2912224979693425,1,0
TXN00007442,2025-12-19 09:38:12.689964,12.05911357020434,M2957,U52534,-47.92760427446166,-107.56399785705534,9,4,in-store,0,2.5694862479003806,0,0
TXN00006986,2025-12-25 11:00:45.689964,21.893686694539664,M3050,U53674,-40.929558926520656,141.53341068559956,11,3,online,0,3.1308611823558916,0,0
TXN00008379,2025-12-16 04:20:36.689964,90.11831714135529,M3321,U53697,-33.678864346493285,76.27127393377401,4,1,atm,0,4.512158850370436,0,1
TXN00004447,2025-12-15 11:00:14.689964,85.56924844923935,M9344,U79927,-76.69289432040932,2.8606431596574,11,0,in-store,0,4.460944653767328,0,0
TXN00001771,2026-01-08 11:28:55.689964,113.92286513595182,M4301,U93885,87.18407791096075,-77.93715358566833,11,3,online,0,4.744261165369671,0,0
TXN00008819,2026-01-09 23:21:46.689964,137.79836322036084,M6838,U68021,70.29748532350743,35.34656930161063,23,4,online,0,4.933022255642661,0,1
TXN00002837,2026-01-04 02:52:46.689964,89.8088958610772,M8299,U16840,-36.67455902651949,49.65026504812738,2,6,in-store,0,4.508757252846596,1,1
TXN00003329,2025-12-24 15:43:26.689964,38.04584444512907,M7971,U83262,-0.6370418789257428,177.34825079560852,15,2,atm,0,3.664736454365185,0,0
TXN00005787,2025-12-23 18:06:17.689964,114.47958699618196,M5520,U51844,-2.7535034381534587,-2.9476101705578515,18,1,online,0,4.749093778378415,0,0
TXN00006644,2026-01-13 10:40:31.689964,98.02578544178147,M3811,U77165,-4.6783760854207515,-107.7474448172259,10,1,online,0,4.595380275228925,0,0
TXN00005288,2026-01-13 00:35:59.689964,80.93206015473918,M2074,U31620,-7.168425542831727,0.8273200887026064,0,1,in-store,0,4.405890369141371,0,1
TXN00009733,2026-01-01 23:54:19.689964,38.4920269878423,M9362,U21172,32.09742647735251,-21.274180662121182,23,3,in-store,0,3.676098803123889,0,1
TXN00009555,2026-01-12 03:14:03.689964,88.92772210316984,M8328,U76817,-62.84459061241873,54.222809552099335,3,0,online,0,4.499006259939992,0,1
TXN00009540,2025-12-31 17:12:29.689964,206.63182024596628,M4668,U99644,59.227272624807654,-89.75413264735889,17,2,in-store,0,5.335766416260732,0,0
TXN00002030,2026-01-09 17:58:11.689964,169.01254707044146,M9000,U61921,40.26679667406552,130.95102602523042,17,4,in-store,0,5.135872240623425,0,0
TXN00007247,2025-12-22 15:25:30.689964,86.30899567181459,M4124,U72584,60.454946013458596,-82.74662146442029,15,0,online,0,4.469453500742177,0,0
TXN00008070,2026-01-02 11:33:11.689964,117.74964622308035,M8038,U57882,-29.020257898284534,175.084388312525,11,4,online,0,4.777017463736253,0,0
TXN00001230,2025-12-19 16:56:49.689964,83.28760211801816,M5945,U16340,35.04097952622959,-67.04309102838704,16,4,online,0,4.434234785604005,0,0
TXN00007624,2026-01-11 20:41:42.689964,89.4399007010086,M8628,U73978,-31.84029136741337,-148.27715520138244,20,6,online,0,4.504685549454816,1,0
TXN00007828,2026-01-02 09:17:38.689964,61.23800302262392,M6597,U82118,51.2543963020951,-79.01709309881805,9,4,in-store,0,4.1309657942433144,0,0
TXN00004959,2026-01-02 20:39:52.689964,28.77948476532104,M2698,U75878,-48.188216158498584,-146.93385612806213,20,4,online,0,3.39381972574021,0,0
TXN00000114,2025-12-19 00:16:15.689964,117.7652814293246,M1211,U18423,-57.48542082944415,85.30456740109156,0,4,online,0,4.777149120356082,0,1
TXN00002868,2026-01-08 14:47:02.689964,97.91055531657076,M3402,U59968,74.05331096487461,44.181088821111814,14,3,online,0,4.5942159600982455,0,0
TXN00004967,2025-12-17 09:52:42.689964,236.19641306907306,M1833,U57107,-41.710758057233335,102.7864968227629,9,2,online,0,5.468888545040738,0,0
TXN00008873,2025-12-19 20:56:03.689964,52.44205018304007,M8848,U83905,-85.40863236833164,-7.8941143987719045,20,4,atm,0,3.978597892696097,0,0
TXN00001556,2026-01-10 01:16:28.689964,62.20817732225008,M6126,U38166,-14.079332756622705,65.02122700708583,1,5,atm,0,4.146433680793191,1,1
TXN00008863,2025-12-25 23:45:42.689964,83.1090818683661,M2791,U85859,-81.15398208806812,-61.70925122087341,23,3,online,0,4.4321145500708266,0,1
TXN00003597,2026-01-06 15:33:02.689964,26.68720041203459,M8064,U16011,-8.840934643029414,-108.5792574645696,15,1,atm,0,3.320970227413978,0,0
TXN00002612,2026-01-02 13:04:03.689964,27.73569626853991,M7636,U60309,18.58343785106608,-24.07132368134438,13,4,in-store,0,3.3581401223444107,0,0
TXN00009799,2026-01-03 15:16:07.689964,203.00341029546516,M1705,U52605,38.4652186781573,-64.20289200499549,15,5,online,0,5.31813671083912,1,0
TXN00007817,2025-12-29 15:24:58.689964,106.80146877849725,M8606,U99048,-48.06877290774632,60.237418785770274,15,0,online,0,4.680291283414519,0,0
TXN00001221,2025-12-23 11:36:10.689964,96.1884142002186,M7329,U95710,61.272917720015414,-84.13573874766695,11,1,in-store,0,4.576651508891047,0,0
TXN00008723,2025-12-26 10:59:05.689964,52.61252876073187,M5938,U70052,58.42703547917105,-163.7188944920319,10,4,in-store,0,3.981782786298567,0,0
TXN00004491,2025-12-17 04:46:29.689964,101.54445332584852,M4030,U39083,-22.868834284655634,-96.7319736919211,4,2,in-store,0,4.630296395545598,0,1
